angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,TYPED_ID,ANG_DIST,MAIN_ID,OTYPE_S,RA_d,DEC_d,COO_ERR_MAJA_d,COO_ERR_MINA_d,COO_ERR_ANGLE_d,PMRA,PMDEC,PM_ERR_MAJA,PM_ERR_MINA,PM_ERR_ANGLE,PLX_VALUE,RV_VALUE,Z_VALUE,GALDIM_MAJAXIS,GALDIM_MINAXIS,GALDIM_ANGLE,SP_TYPE,MORPH_TYPE,NB_REF,FILTER_NAME_U,FLUX_U,FLUX_ERROR_U,FLUX_SYSTEM_U,FLUX_BIBCODE_U,FLUX_VAR_U,FLUX_MULT_U,FLUX_QUAL_U,FLUX_UNIT_U,FILTER_NAME_B,FLUX_B,FLUX_ERROR_B,FLUX_SYSTEM_B,FLUX_BIBCODE_B,FLUX_VAR_B,FLUX_MULT_B,FLUX_QUAL_B,FLUX_UNIT_B,FILTER_NAME_V,FLUX_V,FLUX_ERROR_V,FLUX_SYSTEM_V,FLUX_BIBCODE_V,FLUX_VAR_V,FLUX_MULT_V,FLUX_QUAL_V,FLUX_UNIT_V,FILTER_NAME_R,FLUX_R,FLUX_ERROR_R,FLUX_SYSTEM_R,FLUX_BIBCODE_R,FLUX_VAR_R,FLUX_MULT_R,FLUX_QUAL_R,FLUX_UNIT_R,FILTER_NAME_I,FLUX_I,FLUX_ERROR_I,FLUX_SYSTEM_I,FLUX_BIBCODE_I,FLUX_VAR_I,FLUX_MULT_I,FLUX_QUAL_I,FLUX_UNIT_I,FILTER_NAME_J,FLUX_J,FLUX_ERROR_J,FLUX_SYSTEM_J,FLUX_BIBCODE_J,FLUX_VAR_J,FLUX_MULT_J,FLUX_QUAL_J,FLUX_UNIT_J,FILTER_NAME_H,FLUX_H,FLUX_ERROR_H,FLUX_SYSTEM_H,FLUX_BIBCODE_H,FLUX_VAR_H,FLUX_MULT_H,FLUX_QUAL_H,FLUX_UNIT_H,FILTER_NAME_K,FLUX_K,FLUX_ERROR_K,FLUX_SYSTEM_K,FLUX_BIBCODE_K,FLUX_VAR_K,FLUX_MULT_K,FLUX_QUAL_K,FLUX_UNIT_K,FILTER_NAME_u,FLUX_u,FLUX_ERROR_u,FLUX_SYSTEM_u,FLUX_BIBCODE_u,FLUX_VAR_u,FLUX_MULT_u,FLUX_QUAL_u,FLUX_UNIT_u,FILTER_NAME_g,FLUX_g,FLUX_ERROR_g,FLUX_SYSTEM_g,FLUX_BIBCODE_g,FLUX_VAR_g,FLUX_MULT_g,FLUX_QUAL_g,FLUX_UNIT_g,FILTER_NAME_r,FLUX_r,FLUX_ERROR_r,FLUX_SYSTEM_r,FLUX_BIBCODE_r,FLUX_VAR_r,FLUX_MULT_r,FLUX_QUAL_r,FLUX_UNIT_r,FILTER_NAME_i,FLUX_i,FLUX_ERROR_i,FLUX_SYSTEM_i,FLUX_BIBCODE_i,FLUX_VAR_i,FLUX_MULT_i,FLUX_QUAL_i,FLUX_UNIT_i,FILTER_NAME_z,FLUX_z,FLUX_ERROR_z,FLUX_SYSTEM_z,FLUX_BIBCODE_z,FLUX_VAR_z,FLUX_MULT_z,FLUX_QUAL_z,FLUX_UNIT_z,Diameter:diameter,Diameter:Q,Diameter:unit,Diameter:error,Diameter:filter,Diameter:method,Diameter:bibcode,Distance:distance,Distance:Q,Distance:unit,Distance:merr,Distance:perr,Distance:method,Distance:bibcode,Fe_H:Teff,Fe_H:log_g,Fe_H:Fe_H,Fe_H:flag,Fe_H:CompStar,Fe_H:CatNo,Fe_H:bibcode,Herschel:ObsId,Herschel:alpha,Herschel:delta,PLX:plx,PLX:me,PLX:R,PLX:bibcode,PM:pmra,PM:me_pmra,PM:pmde,PM:me_pmde,PM:system,PM:bibcode,ROT:upVsini,ROT:Vsini,ROT:err,ROT:mes,ROT:qual,ROT:bibcode,V*:vartyp,V*:LoVmax,V*:Vmax,V*:R_Vmax,V*:magtyp,V*:UpVmin,V*:Vmin,V*:R_Vmin,V*:UpPeriod,V*:period,V*:R_period,V*:epoch,V*:R_epoch,V*:D_rt,V*:R_D_rt,V*:bibcode,velocities:type,velocities:Value,velocities:R,velocities:me,velocities:Acc,velocities:Nmes,velocities:nat,velocities:Q,velocities:dom,velocities:res,velocities:d,velocities:Date,velocities:Rem,velocities:Origin,velocities:bibcode,ISO:TDT,ISO:alpha,ISO:delta,IUE:Homogenized_Name,IUE:ComplID,IUE:PROG,IUE:CL,IUE:D,IUE:CAM,IUE:IMAGE,IUE:A,IUE:FES,IUE:MD,IUE:ObsDate,IUE:Time,IUE:ExpTim,IUE:m,IUE:CEB,IUE:S,IUE:Comments,IUE:F,IUE:bibcode,XMM:Obsno,OID4
0.000000,308.4019512971129,41.3968731069321,0.001,0.001,0,2067878426332250752,308.40195080544,0.0250,41.39685673142,0.0349,1.2315,0.0348,-0.086,0.052,-3.803,0.061,0,7.54045e+05,3.51105e+02,10.994872,4.45887e+05,5.40841e+02,11.228325,4.49259e+05,3.84357e+02,10.630677,0.597648,,,0,6592.04,,,3.36,19.230,,399.08,TYC 3161-1230-1,*inAssoc,308.4019512971129,41.3968731069321,0.025,0.0349,90,-0.086,-3.803,0.052,0.061,90,1.2315,,,,,,,,3,,,,,,,,,,B,11.53,0.07,Vega,2000A&A...355L..27H,,,D,B,V,11.1,0.08,Vega,2000A&A...355L..27H,,,D,V,,,,,,,,,,,,,,,,,,,J,10.147,0.02,Vega,2003yCat.2246....0C,,,C,J,H,10.043,0.018,Vega,2003yCat.2246....0C,,,C,H,K,9.976,0.014,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0179,,pc,-22.9462,22.9462,paral,2018yCat.1345....0G,,,,,,,,,,,1.2315,0.0348,,2018yCat.1345....0G,-0.086,0.052,-3.803,0.061,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@55761
0.000000,308.4064697889248,41.4104391193271,0.001,0.001,0,2067879182246498432,308.40644819642,0.0145,41.41041618627,0.0197,0.8682,0.0205,-3.761,0.033,-5.326,0.039,0,6.78267e+04,1.26946e+01,13.609863,3.45717e+04,5.56529e+01,14.004587,4.84871e+04,5.03223e+01,13.047854,0.956733,,,0,5367.75,,,2.22,3.689,,443.53,RLP  430,*inAssoc,308.4064697889248,41.4104391193271,0.0145,0.0197,90,-3.761,-5.326,0.033,0.039,90,0.8682,,,,,,,,2,,,,,,,,,,B,14.7,,Vega,,,,E,B,V,14.0,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,12.284,0.022,Vega,2003yCat.2246....0C,,,C,J,H,12.102,0.021,Vega,2003yCat.2246....0C,,,C,H,K,12.015,0.02,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.8083,,pc,-27.1966,27.1966,paral,2018yCat.1345....0G,,,,,,,,,,,0.8682,0.0205,,2018yCat.1345....0G,-3.761,0.033,-5.326,0.039,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@55765
0.000000,308.4096942242803,41.4041054966641,0.001,0.001,0,2067878426332253184,308.40967635634,0.0152,41.40408724223,0.0207,0.5729,0.0214,-3.113,0.035,-4.240,0.041,0,5.48966e+04,1.38264e+01,13.839502,1.88350e+04,2.78481e+01,14.663972,5.44065e+04,5.67188e+01,12.922792,1.741180,,,0,4153.78,,,6.12,10.034,,432.36,GSC 03161-01078,*inAssoc,308.4096942242803,41.4041054966641,0.0152,0.0207,90,-3.113,-4.24,0.035,0.041,90,0.5729,,,,,,,,2,,,,,,,,,,B,15.7,,Vega,,,,E,B,V,14.6,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,11.575,0.022,Vega,2003yCat.2246....0C,,,C,J,H,11.231,0.018,Vega,2003yCat.2246....0C,,,C,H,K,11.038,0.014,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.5053,,pc,-65.2013,65.2013,paral,2018yCat.1345....0G,,,,,,,,,,,0.5729,0.0214,,2018yCat.1345....0G,-3.113,0.035,-4.24,0.041,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@55771
0.000000,308.4291228644111,41.5001513771306,0.001,0.001,0,2067881484348992768,308.42915048313,0.0241,41.50015482703,0.0339,0.7966,0.0374,4.804,0.056,0.801,0.064,0,3.25719e+04,8.86951e+01,14.406259,8.52760e+03,9.02806e+01,15.524322,3.70044e+04,3.13598e+02,13.341287,2.183035,,,0,3595.00,2.4963,1.2043,5.45,4.468,,746.91,RLP  412,*inAssoc,308.4291228644111,41.5001513771306,0.0241,0.0339,90,4.804,0.801,0.056,0.064,90,0.7966,,,,,,,,2,,,,,,,,,,B,16.5,,Vega,,,,E,B,V,15.1,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,11.307,0.022,Vega,2003yCat.2246....0C,,,C,J,H,10.585,0.018,Vega,2003yCat.2246....0C,,,C,H,K,10.303,0.019,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.3352,,pc,-58.9374,58.9374,paral,2018yCat.1345....0G,,,,,,,,,,,0.7966,0.0374,,2018yCat.1345....0G,4.804,0.056,0.801,0.064,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@55781
0.000000,308.4435109964940,41.4272221265479,0.001,0.001,0,2067878941728334592,308.44349595845,0.0238,41.42720249131,0.0323,0.5242,0.0332,-2.619,0.054,-4.560,0.059,0,2.73601e+04,9.11546e+00,14.595571,7.64318e+03,2.07978e+01,15.643203,3.03559e+04,4.06982e+01,13.556313,2.086890,,,0,3665.00,1.8753,0.9268,7.12,8.238,,555.62,RLP  421,*inAssoc,308.443510996494,41.4272221265479,0.0238,0.0323,90,-2.619,-4.56,0.054,0.059,90,0.5242,,,,,,,,4,,,,,,,,,,B,16.5,,Vega,,,,E,B,V,15.41,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,11.867,0.021,Vega,2003yCat.2246....0C,,,C,J,H,11.359,0.021,Vega,2003yCat.2246....0C,,,C,H,K,11.074,0.018,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.6688,,pc,-120.8215,120.8215,paral,2018yCat.1345....0G,,,,,,,,,,,0.5242,0.0332,,2018yCat.1345....0G,-2.619,0.054,-4.56,0.059,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@55787
0.000000,308.4737156329105,41.2941192060122,0.001,0.001,0,2067874749840164480,308.47378669204,0.0243,41.29413784238,0.0325,3.5507,0.0363,12.400,0.052,4.328,0.054,0,4.98548e+05,2.47084e+02,11.444099,2.71029e+05,2.40441e+02,11.768849,3.27000e+05,1.59461e+02,10.975550,0.793300,-15.76,0.65,10,5851.50,0.1040,0.0430,1.21,1.555,,476.74,TYC 3161-1371-1,*inAssoc,308.4737156329105,41.2941192060122,0.0243,0.0325,90,12.4,4.328,0.052,0.054,90,3.5507,-15.76,-5.3E-5,,,,F,,5,,,,,,,,,,B,12.16,0.17,Vega,2000A&A...355L..27H,,,D,B,V,11.35,0.1,Vega,2000A&A...355L..27H,,,D,V,,,,,,,,,,,,,,,,,,,J,10.371,0.02,Vega,2003yCat.2246....0C,,,C,J,H,10.135,0.021,Vega,2003yCat.2246....0C,,,C,H,K,10.024,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6346,,pc,-2.8792,2.8792,paral,2018yCat.1345....0G,,,,,,,,,,,3.5507,0.0363,,2018yCat.1345....0G,12.4,0.052,4.328,0.054,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-15.76,,0.65,A,10,s,,O,,,,,,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,@55798
0.000000,308.4785573533326,41.3793843860762,0.001,0.001,0,2067875540114173184,308.47850648348,0.0226,41.37936642570,0.0286,1.8894,0.0316,-8.865,0.049,-4.171,0.050,0,1.67748e+05,2.86797e+01,12.626725,9.22569e+04,8.23319e+01,12.938891,1.09671e+05,7.59935e+01,12.161688,0.777204,-29.85,3.89,12,5892.75,0.3150,0.1570,1.30,1.844,,532.77,RLP  424,*inAssoc,308.4785573533326,41.3793843860762,0.0226,0.0286,90,-8.865,-4.171,0.049,0.05,90,1.8894,-29.85,-1.0E-4,,,,,,3,,,,,,,,,,B,13.4,,Vega,,,,E,B,V,12.8,,Vega,,,,E,V,,,,,,,,,,,,,,,,,,,J,11.603,0.021,Vega,2003yCat.2246....0C,,,C,J,H,11.357,0.021,Vega,2003yCat.2246....0C,,,C,H,K,11.262,0.024,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.2686,,pc,-8.852,8.852,paral,2018yCat.1345....0G,,,,,,,,,,,1.8894,0.0316,,2018yCat.1345....0G,-8.865,0.049,-4.171,0.05,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-29.85,,3.89,C,12,s,,O,,,,,,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,@55810
0.000000,308.5396314072614,41.5704808866752,0.001,0.001,0,2067887802243913216,308.53961686655,0.0206,41.57046384182,0.0240,0.6166,0.0272,-2.527,0.043,-3.959,0.044,0,3.07157e+05,5.95225e+01,11.969963,8.80703e+04,2.29194e+02,12.989314,3.34142e+05,3.81783e+02,10.952092,2.037222,,,0,3809.97,1.4250,0.7145,17.84,60.441,,1119.41,Schulte 75,*inAssoc,308.5396314072614,41.5704808866752,0.0206,0.024,90,-2.527,-3.959,0.043,0.044,90,0.6166,-12.3,-4.1E-5,,,,O9V,,22,U,14.51,,Vega,2003AJ....125.2531R,,,D,U,B,14.25,,Vega,2003AJ....125.2531R,,,D,B,V,12.79,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,9.304,0.022,Vega,2003yCat.2246....0C,,,C,J,H,8.892,0.018,Vega,2003yCat.2246....0C,,,C,H,K,8.646,0.018,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.797,,pc,-71.5421,71.5421,paral,2018yCat.1345....0G,,,,,,,,,,,0.6166,0.0272,,2018yCat.1345....0G,-2.527,0.043,-3.959,0.044,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-12.3,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@55868
0.000000,308.6067339385211,41.2972323760584,0.002,0.002,90,2067863892162848640,308.60672019239,0.0533,41.29714656355,0.0580,4.2573,0.0681,-2.399,0.125,-19.931,0.112,1,1.85761e+06,7.32484e+02,10.015981,1.04775e+06,1.11384e+03,10.300745,1.15285e+06,1.21709e+03,9.607492,0.693253,-18.45,0.70,6,6121.00,1.0460,0.5280,1.78,3.988,,832.43,BD+40  4237,*inAssoc,308.6067339385211,41.2972323760584,0.0533,0.058,90,-0.806,-19.336,1.248,1.0,90,4.2573,-18.45,-6.2E-5,,,,,,3,,,,,,,,,,B,10.68,0.04,Vega,2000A&A...355L..27H,,,D,B,V,10.14,0.04,Vega,2000A&A...355L..27H,,,D,V,,,,,,,,,,,,,,,,,,,J,9.085,0.021,Vega,2003yCat.2246....0C,,,C,J,H,8.885,0.018,Vega,2003yCat.2246....0C,,,C,H,K,8.819,0.016,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8907,,pc,-3.7573,3.7573,paral,2018yCat.1345....0G,,,,,,,,,,,4.2573,0.0681,,2018yCat.1345....0G,-2.399,0.125,-19.931,0.112,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-18.45,,0.7,A,6,s,,O,,,,,,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,,@55936
0.000000,308.6816658280465,41.4846654877626,0.001,0.001,0,2067882755658754432,308.68166581992,0.0202,41.48465468043,0.0244,0.7468,0.0282,-0.001,0.043,-2.510,0.044,0,4.45661e+05,2.06056e+03,11.565854,1.24335e+05,1.33327e+03,12.614909,4.86917e+05,7.05787e+03,10.543283,2.071627,,,0,3973.67,1.4630,0.6990,15.44,53.523,,1194.99,Schulte 30,Em*,308.6816658280465,41.4846654877626,0.0202,0.0244,90,-0.001,-2.51,0.043,0.044,90,0.7468,,,,,,B1.5III,,28,U,14.13,,Vega,2007AJ....133.1092W,,,D,U,B,13.83,,Vega,2014AJ....147...40C,,,D,B,V,12.24,,Vega,2017A&A...598A.108L,,,C,V,,,,,,,,,,,,,,,,,,,J,8.614,0.02,Vega,2003yCat.2246....0C,,,C,J,H,8.116,0.029,Vega,2003yCat.2246....0C,,,C,H,K,7.701,0.017,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.0466,,pc,-50.5639,50.5639,paral,2018yCat.1345....0G,,,,,,,,,,,0.7468,0.0282,,2018yCat.1345....0G,-0.001,0.043,-2.51,0.044,ICRS,2018yCat.1345....0G,,182.0,,,D,2007AJ....133.1092W,BE,,12.13,,V,,12.35,,,,,,,,,2017A&A...598A.108L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@56005
0.000000,308.6816658280465,41.4846654877626,0.001,0.001,0,2067882755658754432,308.68166581992,0.0202,41.48465468043,0.0244,0.7468,0.0282,-0.001,0.043,-2.510,0.044,0,4.45661e+05,2.06056e+03,11.565854,1.24335e+05,1.33327e+03,12.614909,4.86917e+05,7.05787e+03,10.543283,2.071627,,,0,3973.67,1.4630,0.6990,15.44,53.523,,1194.99,Schulte 30,Em*,308.6816658280465,41.4846654877626,0.0202,0.0244,90,-0.001,-2.51,0.043,0.044,90,0.7468,,,,,,B1.5III,,28,U,14.13,,Vega,2007AJ....133.1092W,,,D,U,B,13.83,,Vega,2014AJ....147...40C,,,D,B,V,12.24,,Vega,2017A&A...598A.108L,,,C,V,,,,,,,,,,,,,,,,,,,J,8.614,0.02,Vega,2003yCat.2246....0C,,,C,J,H,8.116,0.029,Vega,2003yCat.2246....0C,,,C,H,K,7.701,0.017,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.0466,,pc,-50.5639,50.5639,paral,2018yCat.1345....0G,,,,,,,,,,,0.7468,0.0282,,2018yCat.1345....0G,-0.001,0.043,-2.51,0.044,ICRS,2018yCat.1345....0G,,182.0,,,D,2007AJ....133.1092W,BE,,12.13,,V,,12.35,,,,,,,,,2017A&A...598A.108L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@56005
0.020995,308.0934338990198,41.3052617729417,0.002,0.001,90,2067830941174418048,308.09341623081,0.0505,41.30524418630,0.0485,0.6376,0.0564,-3.083,0.101,-4.085,0.080,1,9.53738e+06,4.98967e+04,8.239793,2.30643e+06,4.20972e+04,9.444037,1.15211e+07,1.84606e+05,7.108184,2.335853,,,0,3728.78,,,103.22,1855.733,,560.09,BD+40  4220,EB*betLyr,308.09343099,41.30526718,10.81,10.03,90,-2.14,-2.48,1.23,1.14,0,1.52,-34.8,-1.16E-4,,,,O6.5-7f+O5.5-6f,,356,U,11.32,,Vega,2003AJ....125.2531R,,,D,U,B,10.79,,Vega,2014AJ....147...40C,,,D,B,V,9.185,,Vega,2017A&A...598A.108L,,,C,V,,,,,,,,,,,,,,,,,,,J,5.187,0.018,Vega,2003yCat.2246....0C,,,C,J,H,4.745,0.036,Vega,2003yCat.2246....0C,,,C,H,K,4.339,0.016,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,1.35,,2007A&A...474..653V,-2.14,1.23,-2.48,1.14,ICRS,2007A&A...474..653V,,,,,,,E,,,,,,,,,6.597853,,,,,,2004AcA....54..207K,v,-33.0,,,,,s,,,,,,,,1995A&AS..114..269D,,,,,,,,,,,,,,,,,,,,,,,,@56234
0.000000,307.8263723136511,41.3560285666128,0.001,0.001,0,2067840149584105344,307.82635861061,0.0280,41.35601075692,0.0345,0.5979,0.0367,-2.389,0.060,-4.136,0.065,0,3.74349e+05,1.25918e+02,11.755176,7.45066e+04,2.25560e+02,13.170900,4.71619e+05,6.63054e+02,10.577941,2.592959,,,0,3660.00,2.3913,1.1760,23.19,86.934,,1288.05,GSC 03161-01187,*inAssoc,307.8263723136511,41.3560285666128,0.028,0.0345,90,-2.389,-4.136,0.06,0.065,90,0.5979,-6.4,-2.1E-5,,,,O9.5V,,19,U,15.88,,Vega,2003AJ....125.2531R,,,D,U,B,15.09,,Vega,2003AJ....125.2531R,,,D,B,V,12.99,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,8.61,0.03,Vega,2003yCat.2246....0C,,,C,J,H,8.046,0.024,Vega,2003yCat.2246....0C,,,C,H,K,7.746,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5205,,pc,-102.6618,102.6618,paral,2018yCat.1345....0G,,,,,,,,,,,0.5979,0.0367,,2018yCat.1345....0G,-2.389,0.06,-4.136,0.065,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-6.4,,,B,7,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@56308
0.043845,307.9391685332487,41.3074198316111,0.002,0.002,90,2067828639068547200,307.93915208187,0.0578,41.30740169399,0.0596,0.4530,0.0729,-2.870,0.131,-4.213,0.113,0,6.51521e+05,9.55123e+02,11.153544,1.43242e+05,6.36522e+02,12.461209,8.19386e+05,3.29040e+03,9.978198,2.483011,,,0,3739.42,,,37.62,249.320,,976.25,RLP  593,*inAssoc,307.939175,41.307431,60.0,60.0,90,,,,,,,-7.7,-2.6E-5,,,,O8V,,24,U,14.91,,Vega,2003AJ....125.2531R,,,D,U,B,14.25,,Vega,2003AJ....125.2531R,,,D,B,V,12.26,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,8.065,0.02,Vega,2003yCat.2246....0C,,,C,J,H,7.552,0.02,Vega,2003yCat.2246....0C,,,C,H,K,7.259,0.016,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,kpc,,,ST-L,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,-7.7,,,B,15,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@56309
0.000000,307.8890699963819,41.3802811490561,0.001,0.001,0,2067840974218090112,307.88905592741,0.0283,41.38026419639,0.0335,0.5740,0.0389,-2.452,0.060,-3.937,0.064,0,1.49968e+05,4.71817e+01,12.748369,3.32822e+04,8.06663e+01,14.045857,1.83276e+05,3.32624e+02,11.604154,2.441704,,,0,3410.00,2.0123,0.9980,19.39,45.824,,1133.92,GSC 03161-01178,*inAssoc,307.8890699963819,41.3802811490561,0.0283,0.0335,90,-2.452,-3.937,0.06,0.064,90,0.574,-26.4,-8.8E-5,,,,B0.5V,,16,U,16.52,,Vega,2003AJ....125.2531R,,,D,U,B,15.81,,Vega,2003AJ....125.2531R,,,D,B,V,13.81,,Vega,2003AJ....125.2531R,,,D,V,,,,,,,,,,,,,,,,,,,J,9.744,0.024,Vega,2003yCat.2246....0C,,,C,J,H,9.222,0.018,Vega,2003yCat.2246....0C,,,C,H,K,8.939,0.013,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.1603,,pc,-118.0663,118.0663,paral,2018yCat.1345....0G,,,,,,,,,,,0.574,0.0389,,2018yCat.1345....0G,-2.452,0.06,-3.937,0.064,ICRS,2018yCat.1345....0G,,,,,,,,,,,,,,,,,,,,,,,v,-26.4,,,B,5,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@56313
0.000000,308.4968787788913,41.0939150190249,0.001,0.001,90,2067766276146708608,308.49686497288,0.0234,41.09389504449,0.0257,0.5690,0.0315,-2.417,0.050,-4.639,0.048,0,1.54239e+05,3.95735e+01,12.717883,4.02604e+04,8.23997e+01,13.839194,1.74708e+05,1.88385e+02,11.656137,2.183058,,,0,3625.67,1.7120,0.8483,16.14,40.542,,963.02,GSC 03157-00193,*inAssoc,308.4968787788913,41.0939150190249,0.0234,0.0257,90,-2.417,-4.639,0.05,0.048,90,0.569,-4.2,-1.4E-5,,,,B0V,,17,U,15.76,,Vega,2007AJ....133.1092W,,,D,U,B,15.3,,Vega,2007AJ....133.1092W,,,D,B,V,13.61,,Vega,2007AJ....133.1092W,,,D,V,,,,,,,,,,,,,,,,,,,J,9.988,0.021,Vega,2003yCat.2246....0C,,,C,J,H,9.567,0.018,Vega,2003yCat.2246....0C,,,C,H,K,9.301,0.015,Vega,2003yCat.2246....0C,,,C,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.4692,,pc,-97.294,97.294,paral,2018yCat.1345....0G,,,,,,,,,,,0.569,0.0315,,2018yCat.1345....0G,-2.417,0.05,-4.639,0.048,ICRS,2018yCat.1345....0G,,158.0,,,D,2007AJ....133.1092W,,,,,,,,,,,,,,,,,v,-4.2,,,B,6,,,,,,,,,2007ApJ...664.1102K,,,,,,,,,,,,,,,,,,,,,,,,@56319
